id,name,prefix,parent_id
128672,Xã Thạnh Trị,Xã,1823
128684,Xã Vĩnh Hựu,Xã,1823
128669,Xã Yên Luông,Xã,1823
128594,Thị trấn Chợ Gạo,Thị trấn,1822
128639,Xã An Thạnh Thủy,Xã,1822
128648,Xã Bình Ninh,Xã,1822
128633,Xã Bình Phan,Xã,1822
128621,Xã Bình Phục Nhứt,Xã,1822
128624,Xã Đăng Hưng Phước,Xã,1822
128645,Xã Hòa Định,Xã,1822
128600,Xã Hòa Tịnh,Xã,1822
128636,Xã Long Bình Điền,Xã,1822
128612,Xã Lương Hòa Lạc,Xã,1822
128603,Xã Mỹ Tịnh An,Xã,1822
128609,Xã Phú Kiết,Xã,1822
128618,Xã Quơn Long,Xã,1822
128630,Xã Song Bình,Xã,1822
128606,Xã Tân Bình Thạnh,Xã,1822
128627,Xã Tân Thuận Bình,Xã,1822
128615,Xã Thanh Bình,Xã,1822
128597,Xã Trung Hòa,Xã,1822
128642,Xã Xuân Đông,Xã,1822
128519,Thị trấn Tân Hiệp,Thị trấn,1821
128573,Xã Bàn Long,Xã,1821
128579,Xã Bình Đức,Xã,1821
128564,Xã Bình Trưng,Xã,1821
128540,Xã Điềm Hy,Xã,1821
128549,Xã Đông Hòa,Xã,1821
128546,Xã Dưỡng Điềm,Xã,1821
128555,Xã Hữu Đạo,Xã,1821
128585,Xã Kim Sơn,Xã,1821
128558,Xã Long An,Xã,1821
128552,Xã Long Định,Xã,1821
128561,Xã Long Hưng,Xã,1821
128543,Xã Nhị Bình,Xã,1821
128588,Xã Phú Phong,Xã,1821
128582,Xã Song Thuận,Xã,1821
128537,Xã Tam Hiệp,Xã,1821
128522,Xã Tân Hội Đông,Xã,1821
128525,Xã Tân Hương,Xã,1821
128528,Xã Tân Lý Đông,Xã,1821
128531,Xã Tân Lý Tây,Xã,1821
128534,Xã Thân Cửu Nghĩa,Xã,1821
128570,Xã Thạnh Phú,Xã,1821
128576,Xã Vĩnh Kim,Xã,1821
128471,Xã Bình Phú,Xã,1820
128489,Xã Cẩm Sơn,Xã,1820
128501,Xã Hiệp Đức,Xã,1820
128507,Xã Hội Xuân,Xã,1820
128498,Xã Long Tiên,Xã,1820
128504,Xã Long Trung,Xã,1820
128495,Xã Mỹ Long,Xã,1820
128441,Xã Mỹ Thành Bắc,Xã,1820
128456,Xã Mỹ Thành Nam,Xã,1820
128516,Xã Ngũ Hiệp,Xã,1820
128492,Xã Phú An,Xã,1820
128444,Xã Phú Cường,Xã,1820
128465,Xã Phú Nhuận,Xã,1820
128513,Xã Tam Bình,Xã,1820
128510,Xã Tân Phong,Xã,1820
128438,Xã Thạnh Lộc,Xã,1820
128360,Thị trấn Cái Bè,Thị trấn,1819
128390,Xã An Cư,Xã,1819
128429,Xã An Hữu,Xã,1819
128414,Xã An Thái Đông,Xã,1819
128426,Xã An Thái Trung,Xã,1819
128411,Xã Đông Hòa Hiệp,Xã,1819
128366,Xã Hậu Mỹ Bắc A,Xã,1819
128363,Xã Hậu Mỹ Bắc B,Xã,1819
128375,Xã Hậu Mỹ Phú,Xã,1819
128372,Xã Hậu Mỹ Trinh,Xã,1819
128393,Xã Hậu Thành,Xã,1819
128432,Xã Hòa Hưng,Xã,1819
128399,Xã Hòa Khánh,Xã,1819
128405,Xã Mỹ Đức Đông,Xã,1819
128408,Xã Mỹ Đức Tây,Xã,1819
128387,Xã Mỹ Hội,Xã,1819
128396,Xã Mỹ Lợi A,Xã,1819
128381,Xã Mỹ Lợi B,Xã,1819
128420,Xã Mỹ Lương,Xã,1819
128378,Xã Mỹ Tân,Xã,1819
128369,Xã Mỹ Trung,Xã,1819
128417,Xã Tân Hưng,Xã,1819
128423,Xã Tân Thanh,Xã,1819
128402,Xã Thiện Trí,Xã,1819
128384,Xã Thiện Trung,Xã,1819
128321,Thị trấn Mỹ Phước,Thị trấn,1818
128342,Xã Hưng Thạnh,Xã,1818
128351,Xã Mỹ Phước,Xã,1818
128336,Xã Phú Mỹ,Xã,1818
128357,Xã Phước Lập,Xã,1818
128324,Xã Tân Hòa Đông,Xã,1818
128348,Xã Tân Hòa Tây,Xã,1818
128339,Xã Tân Hòa Thành,Xã,1818
128345,Xã Tân Lập 1,Xã,1818
128354,Xã Tân Lập 2,Xã,1818
128333,Xã Thạnh Hoà,Xã,1818
128330,Xã Thạnh Mỹ,Xã,1818
128327,Xã Thạnh Tân,Xã,1818
128435,Phường 1,Phường,1817
128436,Phường 2,Phường,1817
128437,Phường 3,Phường,1817
128439,Phường 4,Phường,1817
128440,Phường 5,Phường,1817
128474,Phường Nhị Mỹ,Phường,1817
128486,Xã Long Khánh,Xã,1817
128450,Xã Mỹ Hạnh Đông,Xã,1817
128453,Xã Mỹ Hạnh Trung,Xã,1817
128447,Xã Mỹ Phước Tây,Xã,1817
128477,Xã Nhị Quý,Xã,1817
128483,Xã Phú Quý,Xã,1817
128462,Xã Tân Bình,Xã,1817
128468,Xã Tân Hội,Xã,1817
128459,Xã Tân Phú,Xã,1817
128480,Xã Thanh Hòa,Xã,1817
128303,Phường 1,Phường,1816
128297,Phường 2,Phường,1816
128294,Phường 3,Phường,1816
128300,Phường 4,Phường,1816
128306,Phường 5,Phường,1816
128708,Xã Bình Đông,Xã,1816
128717,Xã Bình Xuân,Xã,1816
128315,Xã Long Chánh,Xã,1816
128318,Xã Long Hòa,Xã,1816
128309,Xã Long Hưng,Xã,1816
128312,Xã Long Thuận,Xã,1816
128729,Xã Tân Trung,Xã,1816
128261,Phường 1,Phường,1815
128276,Phường 10,Phường,1815
128264,Phường 2,Phường,1815
128258,Phường 3,Phường,1815
128252,Phường 4,Phường,1815
128249,Phường 5,Phường,1815
128270,Phường 6,Phường,1815
128255,Phường 7,Phường,1815
128267,Phường 8,Phường,1815
128273,Phường 9,Phường,1815
128279,Phường Tân Long,Phường,1815
128282,Xã Đạo Thạnh,Xã,1815
128288,Xã Mỹ Phong,Xã,1815
128567,Xã Phước Thạnh,Xã,1815
128291,Xã Tân Mỹ Chánh,Xã,1815
128591,Xã Thới Sơn,Xã,1815
128285,Xã Trung An,Xã,1815
128210,Thị trấn Tầm Vu,Thị trấn,1808
128240,Xã An Lục Long,Xã,1808
128213,Xã Bình Quới,Xã,1808
128237,Xã Dương Xuân Hội,Xã,1808
128228,Xã Hiệp Thạnh,Xã,1808
128216,Xã Hòa Phú,Xã,1808
128243,Xã Long Trì,Xã,1808
128219,Xã Phú Ngãi Trị,Xã,1808
128231,Xã Phước Tân Hưng,Xã,1808
128234,Xã Thanh Phú Long,Xã,1808
128246,Xã Thanh Vĩnh Đông,Xã,1808
128225,Xã Thuận Mỹ,Xã,1808
128222,Xã Vĩnh Công,Xã,1808
128159,Thị trấn Cần Giuộc,Thị trấn,1807
128204,Xã Đông Thạnh,Xã,1807
128198,Xã Long An,Xã,1807
128168,Xã Long Hậu,Xã,1807
128201,Xã Long Phụng,Xã,1807
128165,Xã Long Thượng,Xã,1807
128177,Xã Mỹ Lộc,Xã,1807
128174,Xã Phước Hậu,Xã,1807
128180,Xã Phước Lại,Xã,1807
128183,Xã Phước Lâm,Xã,1807
128162,Xã Phước Lý,Xã,1807
128195,Xã Phước Vĩnh Đông,Xã,1807
128192,Xã Phước Vĩnh Tây,Xã,1807
128171,Xã Tân Kim,Xã,1807
128207,Xã Tân Tập,Xã,1807
128189,Xã Thuận Thành,Xã,1807
128186,Xã Trường Bình,Xã,1807
128108,Thị trấn Cần Đước,Thị trấn,1806
128126,Xã Long Cang,Xã,1806
128117,Xã Long Định,Xã,1806
128123,Xã Long Hòa,Xã,1806
128144,Xã Long Hựu Đông,Xã,1806
128153,Xã Long Hựu Tây,Xã,1806
128114,Xã Long Khê,Xã,1806
128129,Xã Long Sơn,Xã,1806
128111,Xã Long Trạch,Xã,1806
128135,Xã Mỹ Lệ,Xã,1806
128150,Xã Phước Đông,Xã,1806
128141,Xã Phước Tuy,Xã,1806
128120,Xã Phước Vân,Xã,1806
128147,Xã Tân Ân,Xã,1806
128156,Xã Tân Chánh,Xã,1806
128138,Xã Tân Lân,Xã,1806
128132,Xã Tân Trạch,Xã,1806
128075,Thị trấn Tân Trụ,Thị trấn,1805
128081,Xã An Nhựt Tân,Xã,1805
128096,Xã Bình Lãng,Xã,1805
128099,Xã Bình Tịnh,Xã,1805
128090,Xã Bình Trinh Đông,Xã,1805
128102,Xã Đức Tân,Xã,1805
128087,Xã Lạc Tấn,Xã,1805
128078,Xã Mỹ Bình,Xã,1805
128105,Xã Nhựt Ninh,Xã,1805
128084,Xã Quê Mỹ Thạnh,Xã,1805
128093,Xã Tân Phước Tây,Xã,1805
128036,Thị trấn Thủ Thừa,Thị trấn,1804
128054,Xã Bình An,Xã,1804
128063,Xã Bình Thạnh,Xã,1804
128069,Xã Long Thành,Xã,1804
128039,Xã Long Thạnh,Xã,1804
128045,Xã Long Thuận,Xã,1804
128060,Xã Mỹ An,Xã,1804
128048,Xã Mỹ Lạc,Xã,1804
128066,Xã Mỹ Phú,Xã,1804
128051,Xã Mỹ Thạnh,Xã,1804
128057,Xã Nhị Thành,Xã,1804
128072,Xã Tân Lập,Xã,1804
128042,Xã Tân Thành,Xã,1804
127991,Thị trấn Bến Lức,Thị trấn,1803
128012,Xã An Thạnh,Xã,1803
128015,Xã Bình Đức,Xã,1803
128024,Xã Long Hiệp,Xã,1803
127997,Xã Lương Bình,Xã,1803
128003,Xã Lương Hòa,Xã,1803
128018,Xã Mỹ Yên,Xã,1803
128033,Xã Nhựt Chánh,Xã,1803
128030,Xã Phước Lợi,Xã,1803
128009,Xã Tân Bửu,Xã,1803
128006,Xã Tân Hòa,Xã,1803
128027,Xã Thạnh Đức,Xã,1803
128000,Xã Thạnh Hòa,Xã,1803
127994,Xã Thạnh Lợi,Xã,1803
128021,Xã Thanh Phú,Xã,1803
127937,Thị trấn Đức Hòa,Thị trấn,1802
127931,Thị trấn Hậu Nghĩa,Thị trấn,1802
127934,Thị trấn Hiệp Hòa,Thị trấn,1802
127943,Xã An Ninh Đông,Xã,1802
127946,Xã An Ninh Tây,Xã,1802
127982,Xã Đức Hòa Đông,Xã,1802
127985,Xã Đức Hòa Hạ,Xã,1802
127967,Xã Đức Hòa Thượng,Xã,1802
127958,Xã Đức Lập Hạ,Xã,1802
127955,Xã Đức Lập Thượng,Xã,1802
127952,Xã Hiệp Hòa,Xã,1802
127973,Xã Hòa Khánh Đông,Xã,1802
127979,Xã Hòa Khánh Nam,Xã,1802
127970,Xã Hòa Khánh Tây,Xã,1802
127988,Xã Hựu Thạnh,Xã,1802
127940,Xã Lộc Giang,Xã,1802
127964,Xã Mỹ Hạnh Bắc,Xã,1802
127976,Xã Mỹ Hạnh Nam,Xã,1802
127949,Xã Tân Mỹ,Xã,1802
127961,Xã Tân Phú,Xã,1802
127898,Thị trấn Đông Thành,Thị trấn,1801
127919,Xã Bình Hòa Bắc,Xã,1801
127922,Xã Bình Hòa Hưng,Xã,1801
127925,Xã Bình Hòa Nam,Xã,1801
127916,Xã Bình Thành,Xã,1801
127928,Xã Mỹ Bình,Xã,1801
127901,Xã Mỹ Quý Đông,Xã,1801
127907,Xã Mỹ Quý Tây,Xã,1801
127904,Xã Mỹ Thạnh Bắc,Xã,1801
127913,Xã Mỹ Thạnh Đông,Xã,1801
127910,Xã Mỹ Thạnh Tây,Xã,1801
127865,Thị trấn Thạnh Hóa,Thị trấn,1800
127892,Xã Tân Đông,Xã,1800
127868,Xã Tân Hiệp,Xã,1800
127889,Xã Tân Tây,Xã,1800
127895,Xã Thạnh An,Xã,1800
127877,Xã Thạnh Phú,Xã,1800
127874,Xã Thạnh Phước,Xã,1800
127871,Xã Thuận Bình,Xã,1800
127880,Xã Thuận Nghĩa Hòa,Xã,1800
127883,Xã Thủy Đông,Xã,1800
127886,Xã Thủy Tây,Xã,1800
127826,Thị trấn Tân Thạnh,Thị trấn,1799
127829,Xã Bắc Hòa,Xã,1799
127841,Xã Hậu Thạnh Đông,Xã,1799
127832,Xã Hậu Thạnh Tây,Xã,1799
127847,Xã Kiến Bình,Xã,1799
127844,Xã Nhơn Hoà,Xã,1799
127835,Xã Nhơn Hòa Lập,Xã,1799
127859,Xã Nhơn Ninh,Xã,1799
127853,Xã Tân Bình,Xã,1799
127862,Xã Tân Hòa,Xã,1799
127838,Xã Tân Lập,Xã,1799
127856,Xã Tân Ninh,Xã,1799
127850,Xã Tân Thành,Xã,1799
127811,Xã Bình Hòa Đông,Xã,1798
127796,Xã Bình Hòa Tây,Xã,1798
127808,Xã Bình Hòa Trung,Xã,1798
127814,Xã Bình Phong Thạnh,Xã,1798
127802,Xã Bình Thạnh,Xã,1798
127820,Xã Tân Lập,Xã,1798
127823,Xã Tân Thành,Xã,1798
127757,Thị trấn Vĩnh Hưng,Thị trấn,1797
127760,Xã Hưng Điền A,Xã,1797
127763,Xã Khánh Hưng,Xã,1797
127772,Xã Thái Bình Trung,Xã,1797
127766,Xã Thái Trị,Xã,1797
127781,Xã Tuyên Bình,Xã,1797
127784,Xã Tuyên Bình Tây,Xã,1797
127775,Xã Vĩnh Bình,Xã,1797
127778,Xã Vĩnh Thuận,Xã,1797
127769,Xã Vĩnh Trị,Xã,1797
127721,Thị trấn Tân Hưng,Thị trấn,1796
127730,Xã Hưng Điền,Xã,1796
127727,Xã Hưng Điền B,Xã,1796
127724,Xã Hưng Hà,Xã,1796
127736,Xã Hưng Thạnh,Xã,1796
127733,Xã Thạnh Hưng,Xã,1796
127754,Xã Vĩnh Bửu,Xã,1796
127751,Xã Vĩnh Châu A,Xã,1796
127742,Xã Vĩnh Châu B,Xã,1796
127748,Xã Vĩnh Đại,Xã,1796
127745,Xã Vĩnh Lợi,Xã,1796
127739,Xã Vĩnh Thạnh,Xã,1796
127787,Phường 1,Phường,1795
127788,Phường 2,Phường,1795
127806,Phường 3,Phường,1795
127793,Xã Bình Hiệp,Xã,1795
127799,Xã Bình Tân,Xã,1795
127817,Xã Thạnh Hưng,Xã,1795
127790,Xã Thạnh Trị,Xã,1795
127805,Xã Tuyên Thạnh,Xã,1795
127694,Phường 1,Phường,1794
127688,Phường 2,Phường,1794
127697,Phường 3,Phường,1794
127691,Phường 4,Phường,1794
127685,Phường 5,Phường,1794
127700,Phường 6,Phường,1794
127698,Phường 7,Phường,1794
127715,Phường Khánh Hậu,Phường,1794
127692,Phường Tân Khánh,Phường,1794
127718,Xã An Vĩnh Ngãi,Xã,1794
127712,Xã Bình Tâm,Xã,1794
127703,Xã Hướng Thọ Phú,Xã,1794
127709,Xã Lợi Bình Nhơn,Xã,1794
127706,Xã Nhơn Thạnh Trung,Xã,1794
127664,Thị trấn Cần Thạnh,Thị trấn,1787
127673,Xã An Thới Đông,Xã,1787
127667,Xã Bình Khánh,Xã,1787
127679,Xã Long Hòa,Xã,1787
127682,Xã Lý Nhơn,Xã,1787
127670,Xã Tam Thôn Hiệp,Xã,1787
127676,Xã Thạnh An,Xã,1787
127643,Thị trấn Nhà Bè,Thị trấn,1786
127661,Xã Hiệp Phước,Xã,1786
127658,Xã Long Thới,Xã,1786
127652,Xã Nhơn Đức,Xã,1786
127655,Xã Phú Xuân,Xã,1786
127646,Xã Phước Kiển,Xã,1786
127649,Xã Phước Lộc,Xã,1786
127595,Thị trấn Tân Túc,Thị trấn,1785
127625,Xã An Phú Tây,Xã,1785
127637,Xã Bình Chánh,Xã,1785
127619,Xã Bình Hưng,Xã,1785
127607,Xã Bình Lợi,Xã,1785
127631,Xã Đa Phước,Xã,1785
127628,Xã Hưng Long,Xã,1785
127610,Xã Lê Minh Xuân,Xã,1785
127598,Xã Phạm Văn Hai,Xã,1785
127622,Xã Phong Phú,Xã,1785
127640,Xã Quy Đức,Xã,1785
127616,Xã Tân Kiên,Xã,1785
127613,Xã Tân Nhựt,Xã,1785
127634,Xã Tân Quý Tây,Xã,1785
127601,Xã Vĩnh Lộc A,Xã,1785
127604,Xã Vĩnh Lộc B,Xã,1785
127559,Thị trấn Hóc Môn,Thị trấn,1784
127592,Xã Bà Điểm,Xã,1784
127568,Xã Đông Thạnh,Xã,1784
127565,Xã Nhị Bình,Xã,1784
127562,Xã Tân Hiệp,Xã,1784
127571,Xã Tân Thới Nhì,Xã,1784
127580,Xã Tân Xuân,Xã,1784
127574,Xã Thới Tam Thôn,Xã,1784
127586,Xã Trung Chánh,Xã,1784
127583,Xã Xuân Thới Đông,Xã,1784
127577,Xã Xuân Thới Sơn,Xã,1784
127589,Xã Xuân Thới Thượng,Xã,1784
127496,Thị trấn Củ Chi,Thị trấn,1783
127508,Xã An Nhơn Tây,Xã,1783
127502,Xã An Phú,Xã,1783
127550,Xã Bình Mỹ,Xã,1783
127544,Xã Hòa Phú,Xã,1783
127511,Xã Nhuận Đức,Xã,1783
127514,Xã Phạm Văn Cội,Xã,1783
127517,Xã Phú Hòa Đông,Xã,1783
127499,Xã Phú Mỹ Hưng,Xã,1783
127529,Xã Phước Hiệp,Xã,1783
127526,Xã Phước Thạnh,Xã,1783
127535,Xã Phước Vĩnh An,Xã,1783
127532,Xã Tân An Hội,Xã,1783
127553,Xã Tân Phú Trung,Xã,1783
127547,Xã Tân Thạnh Đông,Xã,1783
127541,Xã Tân Thạnh Tây,Xã,1783
127556,Xã Tân Thông Hội,Xã,1783
127538,Xã Thái Mỹ,Xã,1783
127523,Xã Trung An,Xã,1783
127520,Xã Trung Lập Hạ,Xã,1783
127505,Xã Trung Lập Thượng,Xã,1783
127478,Phường Bình Thuận,Phường,1778
127493,Phường Phú Mỹ,Phường,1778
127484,Phường Phú Thuận,Phường,1778
127475,Phường Tân Hưng,Phường,1778
127472,Phường Tân Kiểng,Phường,1778
127490,Phường Tân Phong,Phường,1778
127487,Phường Tân Phú,Phường,1778
127481,Phường Tân Quy,Phường,1778
127466,Phường Tân Thuận Đông,Phường,1778
127469,Phường Tân Thuận Tây,Phường,1778
127460,Phường  An Lạc,Phường,1777
127463,Phường An Lạc A,Phường,1777
127436,Phường Bình Hưng Hòa,Phường,1777
127439,Phường Bình Hưng Hoà A,Phường,1777
127442,Phường Bình Hưng Hoà B,Phường,1777
127445,Phường Bình Trị Đông,Phường,1777
127448,Phường Bình Trị Đông A,Phường,1777
127451,Phường Bình Trị Đông B,Phường,1777
127454,Phường Tân Tạo,Phường,1777
127457,Phường Tân Tạo A,Phường,1777
127394,Phường 01,Phường,1776
127391,Phường 02,Phường,1776
127397,Phường 03,Phường,1776
127409,Phường 04,Phường,1776
127418,Phường 05,Phường,1776
127424,Phường 06,Phường,1776
127433,Phường 07,Phường,1776
127388,Phường 08,Phường,1776
127403,Phường 09,Phường,1776
127406,Phường 10,Phường,1776
127400,Phường 11,Phường,1776
127415,Phường 12,Phường,1776
127412,Phường 13,Phường,1776
127421,Phường 14,Phường,1776
127427,Phường 15,Phường,1776
127430,Phường 16,Phường,1776
127370,Phường 01,Phường,1775
127367,Phường 02,Phường,1775
127379,Phường 03,Phường,1775
127373,Phường 04,Phường,1775
127361,Phường 05,Phường,1775
127355,Phường 06,Phường,1775
127382,Phường 07,Phường,1775
127376,Phường 08,Phường,1775
127352,Phường 09,Phường,1775
127385,Phường 10,Phường,1775
127364,Phường 11,Phường,1775
127358,Phường 12,Phường,1775
127349,Phường 13,Phường,1775
127346,Phường 14,Phường,1775
127325,Phường 01,Phường,1774
127313,Phường 02,Phường,1774
127307,Phường 03,Phường,1774
127301,Phường 04,Phường,1774
127334,Phường 05,Phường,1774
127337,Phường 06,Phường,1774
127322,Phường 07,Phường,1774
127316,Phường 08,Phường,1774
127304,Phường 09,Phường,1774
127340,Phường 10,Phường,1774
127328,Phường 11,Phường,1774
127310,Phường 12,Phường,1774
127343,Phường 13,Phường,1774
127331,Phường 14,Phường,1774
127319,Phường 15,Phường,1774
127298,Phường 01,Phường,1773
127292,Phường 02,Phường,1773
127286,Phường 03,Phường,1773
127283,Phường 04,Phường,1773
127274,Phường 05,Phường,1773
127265,Phường 06,Phường,1773
127268,Phường 08,Phường,1773
127262,Phường 09,Phường,1773
127271,Phường 10,Phường,1773
127256,Phường 12,Phường,1773
127259,Phường 13,Phường,1773
127280,Phường 14,Phường,1773
127295,Phường 15,Phường,1773
127289,Phường 16,Phường,1773
127277,Phường 18,Phường,1773
127247,Phường 01,Phường,1772
127250,Phường 02,Phường,1772
127220,Phường 03,Phường,1772
127244,Phường 04,Phường,1772
127211,Phường 05,Phường,1772
127241,Phường 06,Phường,1772
127238,Phường 07,Phường,1772
127229,Phường 08,Phường,1772
127232,Phường 09,Phường,1772
127223,Phường 10,Phường,1772
127217,Phường 11,Phường,1772
127235,Phường 12,Phường,1772
127226,Phường 13,Phường,1772
127214,Phường 14,Phường,1772
127208,Phường 15,Phường,1772
127253,Phường 16,Phường,1772
127184,Phường 01,Phường,1771
127190,Phường 02,Phường,1771
127205,Phường 03,Phường,1771
127193,Phường 04,Phường,1771
127199,Phường 05,Phường,1771
127202,Phường 06,Phường,1771
127196,Phường 07,Phường,1771
127187,Phường 08,Phường,1771
127181,Phường 09,Phường,1771
127178,Phường 10,Phường,1771
127175,Phường 11,Phường,1771
127172,Phường 12,Phường,1771
127166,Phường 13,Phường,1771
127169,Phường 14,Phường,1771
127163,Phường 15,Phường,1771
127160,Phường 01,Phường,1770
127157,Phường 02,Phường,1770
127154,Phường 03,Phường,1770
127148,Phường 04,Phường,1770
127151,Phường 05,Phường,1770
127139,Phường 06,Phường,1770
127124,Phường 07,Phường,1770
127121,Phường 08,Phường,1770
127142,Phường 09,Phường,1770
127145,Phường 10,Phường,1770
127133,Phường 11,Phường,1770
127130,Phường 12,Phường,1770
127136,Phường 13,Phường,1770
127127,Phường 14,Phường,1770
127106,Phường An Khánh,Phường,1769
127115,Phường An Lợi Đông,Phường,1769
127091,Phường An Phú,Phường,1769
127094,Phường Bình An,Phường,1769
127103,Phường Bình Khánh,Phường,1769
127097,Phường Bình Trưng Đông,Phường,1769
127100,Phường Bình Trưng Tây,Phường,1769
127109,Phường Cát Lái,Phường,1769
127112,Phường Thạnh Mỹ Lợi,Phường,1769
127088,Phường Thảo Điền,Phường,1769
127118,Phường Thủ Thiêm,Phường,1769
127058,Phường 01,Phường,1768
127061,Phường 02,Phường,1768
127055,Phường 03,Phường,1768
127043,Phường 04,Phường,1768
127046,Phường 05,Phường,1768
127052,Phường 07,Phường,1768
127064,Phường 08,Phường,1768
127049,Phường 09,Phường,1768
127070,Phường 10,Phường,1768
127073,Phường 11,Phường,1768
127082,Phường 12,Phường,1768
127085,Phường 13,Phường,1768
127079,Phường 14,Phường,1768
127067,Phường 15,Phường,1768
127076,Phường 17,Phường,1768
127037,Phường Hiệp Tân,Phường,1767
127034,Phường Hòa Thạnh,Phường,1767
127028,Phường Phú Thạnh,Phường,1767
127025,Phường Phú Thọ Hòa,Phường,1767
127031,Phường Phú Trung,Phường,1767
127016,Phường Sơn Kỳ,Phường,1767
127019,Phường Tân Quý,Phường,1767
127010,Phường Tân Sơn Nhì,Phường,1767
127022,Phường Tân Thành,Phường,1767
127040,Phường Tân Thới Hòa,Phường,1767
127013,Phường Tây Thạnh,Phường,1767
126977,Phường 01,Phường,1766
126965,Phường 02,Phường,1766
126980,Phường 03,Phường,1766
126968,Phường 04,Phường,1766
126989,Phường 05,Phường,1766
126995,Phường 06,Phường,1766
126986,Phường 07,Phường,1766
126998,Phường 08,Phường,1766
127001,Phường 09,Phường,1766
126992,Phường 10,Phường,1766
126983,Phường 11,Phường,1766
126971,Phường 12,Phường,1766
126974,Phường 13,Phường,1766
127004,Phường 14,Phường,1766
127007,Phường 15,Phường,1766
126944,Phường 01,Phường,1765
126941,Phường 02,Phường,1765
126947,Phường 03,Phường,1765
126923,Phường 05,Phường,1765
126932,Phường 06,Phường,1765
126926,Phường 07,Phường,1765
126908,Phường 11,Phường,1765
126917,Phường 12,Phường,1765
126905,Phường 13,Phường,1765
126935,Phường 14,Phường,1765
126938,Phường 15,Phường,1765
126950,Phường 17,Phường,1765
126959,Phường 19,Phường,1765
126953,Phường 21,Phường,1765
126956,Phường 22,Phường,1765
126929,Phường 24,Phường,1765
126920,Phường 25,Phường,1765
126914,Phường 26,Phường,1765
126911,Phường 27,Phường,1765
126962,Phường 28,Phường,1765
126896,Phường 01,Phường,1764
126902,Phường 03,Phường,1764
126893,Phường 04,Phường,1764
126887,Phường 05,Phường,1764
126890,Phường 07,Phường,1764
126884,Phường 10,Phường,1764
126899,Phường 11,Phường,1764
126881,Phường 12,Phường,1764
126872,Phường 13,Phường,1764
126882,Phường 14,Phường,1764
126869,Phường 15,Phường,1764
126878,Phường 16,Phường,1764
126875,Phường 17,Phường,1764
126876,Phường 6,Phường,1764
126898,Phường 8,Phường,1764
126897,Phường 9,Phường,1764
126839,Phường Hiệp Phú,Phường,1763
126830,Phường Long Bình,Phường,1763
126857,Phường Long Phước,Phường,1763
126833,Phường Long Thạnh Mỹ,Phường,1763
126860,Phường Long Trường,Phường,1763
126866,Phường Phú Hữu,Phường,1763
126863,Phường Phước Bình,Phường,1763
126851,Phường Phước Long A,Phường,1763
126848,Phường Phước Long B,Phường,1763
126836,Phường Tân Phú,Phường,1763
126842,Phường Tăng Nhơn Phú A,Phường,1763
126845,Phường Tăng Nhơn Phú B,Phường,1763
126854,Phường Trường Thạnh,Phường,1763
126797,Phường Bình Chiểu,Phường,1762
126824,Phường Bình Thọ,Phường,1762
126812,Phường Hiệp Bình Chánh,Phường,1762
126809,Phường Hiệp Bình Phước,Phường,1762
126815,Phường Linh Chiểu,Phường,1762
126821,Phường Linh Đông,Phường,1762
126818,Phường Linh Tây,Phường,1762
126800,Phường Linh Trung,Phường,1762
126794,Phường Linh Xuân,Phường,1762
126803,Phường Tam Bình,Phường,1762
126806,Phường Tam Phú,Phường,1762
126827,Phường Trường Thọ,Phường,1762
126779,Phường An Phú Đông,Phường,1761
126788,Phường Đông Hưng Thuận,Phường,1761
126770,Phường Hiệp Thành,Phường,1761
126776,Phường Tân Chánh Hiệp,Phường,1761
126787,Phường Tân Hưng Thuận,Phường,1761
126782,Phường Tân Thới Hiệp,Phường,1761
126791,Phường Tân Thới Nhất,Phường,1761
126767,Phường Thạnh Lộc,Phường,1761
126764,Phường Thạnh Xuân,Phường,1761
126773,Phường Thới An,Phường,1761
126785,Phường Trung Mỹ Tây,Phường,1761
126740,Phường Bến Nghé,Phường,1760
126743,Phường Bến Thành,Phường,1760
126761,Phường Cầu Kho,Phường,1760
126752,Phường Cầu Ông Lãnh,Phường,1760
126755,Phường Cô Giang,Phường,1760
126737,Phường Đa Kao,Phường,1760
126758,Phường Nguyễn Cư Trinh,Phường,1760
126746,Phường Nguyễn Thái Bình,Phường,1760
126749,Phường Phạm Ngũ Lão,Phường,1760
126734,Phường Tân Định,Phường,1760
126704,Thị trấn Phú Mỹ,Thị trấn,1754
126728,Xã Châu Pha,Xã,1754
126725,Xã Hắc Dịch,Xã,1754
126719,Xã Mỹ Xuân,Xã,1754
126713,Xã Phước Hoà,Xã,1754
126722,Xã Sông Xoài,Xã,1754
126710,Xã Tân Hải,Xã,1754
126707,Xã Tân Hoà,Xã,1754
126716,Xã Tân Phước,Xã,1754
126731,Xã Tóc Tiên,Xã,1754
126680,Thị trấn Đất Đỏ,Thị trấn,1753
126692,Thị trấn Phước Hải,Thị trấn,1753
126698,Xã Láng Dài,Xã,1753
126701,Xã Lộc An,Xã,1753
126689,Xã Long Mỹ,Xã,1753
126695,Xã Long Tân,Xã,1753
126686,Xã Phước Hội,Xã,1753
126683,Xã Phước Long Thọ,Xã,1753
126659,Thị trấn Long Điền,Thị trấn,1752
126662,Thị trấn Long Hải,Thị trấn,1752
126665,Xã An Ngãi,Xã,1752
126671,Xã An Nhứt,Xã,1752
126677,Xã Phước Hưng,Xã,1752
