30	833
10	834
28	144
62	835
55	836
17	837
37	838
25	826
4	839
23	840
13	812
39	841
12	806
63	842
3	129
11	843
38	844
58	845
5	823
47	846
22	847
61	830
45	807
2	1
46	848
21	805
7	135
53	849
29	850
24	816
6	831
16	851
49	852
59	853
14	854
60	134
34	808
8	855
35	811
20	821
41	856
43	857
42	858
44	869
50	818
9	859
36	860
18	819
51	143
48	861
54	130
32	862
27	863
33	864
19	865
15	866
26	824
1	126
52	867
57	137
40	868
31	827
56	132
