22455	11220
4000	15164
13385	29195
7081	1899
5206	17374
5166	18983
35294	20711
35294	20704
16757	11696
19978	7923
14988	401
14906	10987
16393	9993
8110	8545
4975	1544
2107	46769
4361	1556
13469	5758
15676	8537
7058	1953
7004	1947
14896	10982
3084	14419
3309	16596
13104	28943
26005	28842
17624	5807
23797	8120
7757	7129
16411	3530
13082	30419
4364	1559
19821	5700
16409	3527
35330	45460
2572	18840
35294	20713
17327	2618
4379	1575
15001	5991
1010	20822
7076	1905
35294	20729
7395	8235
5231	15103
15655	10428
2459	12340
7783	8749
14992	5986
2937	13324
15452	3540
13466	5754
7651	9872
1549	385
5185	17264
15369	9381
7229	5247
2558	18773
5157	19176
35318	20923
4972	1539
22275	6425
5179	17332
17336	2625
35310	20783
5200	17163
3238	18211
13122	30422
3093	14599
7001	1944
35318	20917
5161	19181
4369	1564
5096	17253
5174	17270
5159	19179
2619	19252
17323	2611
8106	8540
4371	1566
6067	1778
464	20225
35812	45212
19962	5253
5086	17213
15677	8539
16412	3534
17321	2629
35294	20727
22991	1147
6113	1801
1182	866
16410	3528
5187	17266
6163	9770
11301	39081
2836	12888
2836	12900
2759	15139
13472	5760
11507	39181
13471	5757
7782	8743
5163	19183
17811	7728
1548	379
3098	14591
3353	16497
7932	3560
2836	12898
5085	17199
15674	8534
19825	5694
6114	1802
13130	28845
205	19368
4363	1558
2836	12899
22487	11229
8115	8550
7027	1897
3194	18096
4980	1535
15456	3529
5126	18999
7084	1902
15450	3525
7026	1906
5180	17342
22483	11228
2574	18846
14993	5993
3342	16342
13774	43298
7002	1945
35310	20789
13129	30476
4982	1542
13143	28828
17326	2617
5162	19182
5188	17267
19961	5259
7649	9873
461	20326
6062	1772
60	1245
7416	9639
5186	17265
2836	12889
3237	18208
7218	5243
15453	3538
20592	7032
15660	10425
1010	20834
17626	5802
15457	3526
7006	1949
17623	5803
8116	8542
19820	5699
22451	11219
2836	12904
35294	20707
4983	1547
17325	2616
7683	8446
17528	10704
22467	11223
35294	20714
15672	8538
5189	17271
13128	30409
5091	17223
5178	17322
523	19802
5196	17188
13467	5755
1010	20838
7650	9878
4366	1561
15671	8536
7077	1907
2540	18901
2901	15554
1010	20824
7776	8748
7222	5255
13470	5759
3260	15294
15675	8535
4375	1571
12	110
35310	20784
7003	1946
19627	6064
7224	5258
1010	20819
304	20572
4973	1541
1010	20836
6998	1941
17322	2610
4970	1537
17522	10701
14997	5987
5175	17283
8113	8548
17527	10708
22479	11227
14119	39800
3166	14930
17625	5806
5153	19171
2016	259
13281	29027
7028	1909
17525	10703
18998	3181
17338	2626
4370	1565
5079	17217
5155	19174
7416	9768
13260	28784
4974	1543
7779	8745
17333	2621
15002	5992
35294	20708
5239	15101
11294	39141
5238	15181
7080	1898
5127	19199
4979	1534
3116	14601
35840	8987
17539	6264
7430	9649
15321	9360
2504	18906
6061	1775
5937	6606
1625	137
35520	45137
6109	1793
7082	1900
2725	16999
5183	17256
1847	561
5184	17260
13473	5761
10562	29179
4381	1577
35294	20719
13633	3858
17629	5805
7784	8742
3638	14301
35294	20716
17324	2615
23794	8116
3548	13954
4382	1578
15458	3532
5173	17250
2437	12241
19824	5697
3488	15224
1010	20830
2513	18648
35294	20706
1619	140
35294	20718
14531	39853
6111	1798
6498	6270
22475	11225
5243	15121
4362	1557
15344	9376
7057	1952
8109	8544
3743	18081
3566	18306
34889	1383
18475	7974
17543	6259
17523	10702
17340	2628
7578	9844
8114	8549
5181	17348
2459	12355
35856	10340
7217	5242
22463	11222
13104	28940
4372	1567
7226	5241
15003	5994
7220	5248
4978	1533
7000	1943
13328	28962
3115	14603
4368	1563
5151	19169
7648	9871
35294	20723
461	20325
3164	14926
7078	1910
22459	11221
3446	16915
19947	5249
4378	1574
6066	1777
5168	18995
13175	28777
2836	12895
35294	20712
35394	45451
5142	19177
5152	19170
14998	5988
7223	5257
2459	12359
5158	19178
14595	11311
7056	1951
7781	8744
14995	5983
7430	7080
15670	8532
2867	13907
5141	19166
17627	5804
5084	17196
13104	28942
6110	1796
13332	28968
35294	20715
14991	5985
35310	20786
14990	5981
35508	45151
5182	17251
4373	1568
12780	39921
2925	16000
2104	724
7227	5244
7653	9875
15788	11800
2831	12886
16408	3536
4971	1538
2459	12344
7059	1954
7780	8746
5833	29302
2049	549
17335	2623
6670	5973
2459	12343
14218	43544
14179	39783
22471	11224
3330	16316
6115	1804
35294	20705
7652	9874
1550	389
14022	43380
22447	11226
7007	1950
7219	5245
8108	8541
18754	1955
6116	1809
3116	14730
19822	5698
21026	6594
21862	10798
35294	20720
2319	16209
4367	1562
17628	5801
1102	129
17339	2627
2822	40745
4449	1424
2646	19159
7225	5240
4365	1560
5176	17296
6107	1791
3063	14124
14989	5980
2459	12345
12660	40048
7677	8433
8033	691
7079	1911
3903	19440
8082	10738
4374	1569
35310	20779
2836	12902
22979	1429
19967	5256
14999	5989
8112	8546
14112	43565
5165	19185
35294	20709
15656	10418
7610	7074
14996	5984
8111	8547
7086	1908
5154	19173
17330	2614
15454	3535
11314	39128
5160	19180
3123	17165
15657	10421
6063	1773
3351	16462
7656	9879
2921	15969
35294	20722
3166	14948
15443	3539
19963	5251
